,公司,年月,TSE新產業名,TEJ子產業名,實收資本額(元),實收資本額(NTD),本期匯出金額(NTD),期末帳面值(NTD),累計台灣匯出總額(NTD),經濟部核准金額(NTD),  現金及約當現金,  不動產廠房及設備,  其他應付款,  當期所得稅負債,  應計退休金負債,  股本,    法定盈餘公積,    未分配盈餘,  保留盈餘,母公司股東權益合計,股東權益總額,營業收入淨額,營業費用,稅前淨利,所得稅費用,繼續營業單位損益,合併總損益,本期綜合損益總額,歸屬母公司淨利（損）,綜合損益歸屬母公司,加權平均股數,稀釋稅後淨利,加權平均股數－稀釋,稅前息前淨利,稅前息前折舊前淨利,常續性稅後淨利,期末普通股－現金股利,  稅前淨利－CFO,  折舊－CFO,  攤提－CFO,來自營運之現金流量,期初現金及約當現金,期末現金及約當現金,期末累計匯出金額(NTD)
56,1213,2014-12-31,M1200 食品工業,M12C 飲料乳品,566226270,6866.0,0.0,166.0,6866.0,6866,212693.0,309353,27799.0,1789.0,0.0,514751,14574.0,74933.0,125876.0,662269,662269,702122.0,86258.0,16526.0,5017.0,11509.0,11509.0,11520.0,11509.0,11520.0,51475.0,11509.0,51475.0,16633.0,38703.0,15032.0,0.0,16526.0,11296.0,10774.0,31295.0,183474.0,212693.0,6866.0
57,1213,2013-12-31,M1200 食品工業,M12C 飲料乳品,566226270,6866.0,0.0,834.0,6866.0,6866,183474.0,312988,29580.0,3213.0,0.0,514751,12931.0,63421.0,114367.0,650749,650749,720142.0,88175.0,20906.0,4472.0,16434.0,16434.0,16530.0,16434.0,16530.0,51475.0,16434.0,51475.0,21026.0,41618.0,19914.0,0.0,20906.0,11653.0,8939.0,36485.0,188051.0,183474.0,6866.0
58,1213,2012-12-28,M1200 食品工業,M12C 飲料乳品,566226270,6866.0,0.0,2030.0,6866.0,6866,188051.0,314685,24372.0,0.0,0.0,514751,11787.0,48534.0,97933.0,634219,634219,725862.0,75020.0,11876.0,456.0,11420.0,11420.0,11017.0,11420.0,11017.0,51475.0,,,12054.0,23692.0,18080.0,0.0,11876.0,11638.0,0.0,41899.0,100545.0,188051.0,6866.0
59,1215,2018-12-28,M1200 食品工業,M12B 油脂飼料,2679909980,142846.0,0.0,174584.0,131124.0,414499,134880.0,7617265,684981.0,207954.0,164863.0,2679910,638708.0,2341559.0,2980267.0,6931976,7256685,21235086.0,1579305.0,1307850.0,312790.0,995060.0,995060.0,1100618.0,950727.0,1057944.0,267991.0,950727.0,268219.0,1371154.0,1928905.0,997471.0,803973.0,1307850.0,553688.0,4063.0,995382.0,246987.0,134880.0,131124.0
60,1215,2017-12-29,M1200 食品工業,M12B 油脂飼料,2679909980,142846.0,0.0,187961.0,127040.0,401590,246987.0,6515162,742987.0,223112.0,188875.0,2679910,495401.0,2335867.0,2831268.0,6677498,6957514,19865000.0,1581741.0,1835288.0,357907.0,1477381.0,1477381.0,1117573.0,1433070.0,1075223.0,267991.0,1433070.0,268267.0,1875341.0,2339524.0,1475578.0,803973.0,1835288.0,461353.0,2830.0,1717215.0,308961.0,246987.0,127040.0
61,1215,2016-12-30,M1200 食品工業,M12B 油脂飼料,2679909980,142846.0,0.0,183443.0,137687.0,435247,308961.0,4306954,518122.0,138131.0,179981.0,2679910,369222.0,1853799.0,2223021.0,6406070,6608737,18172909.0,1304089.0,1580921.0,291516.0,1289405.0,1289405.0,1906317.0,1261795.0,1884908.0,267991.0,1261795.0,268334.0,1610456.0,2001187.0,1289217.0,803973.0,1580921.0,387576.0,3155.0,1708917.0,242233.0,308961.0,137687.0
62,1215,2015-12-31,M1200 食品工業,M12B 油脂飼料,2679909980,142846.0,0.0,218860.0,140146.0,443020,242233.0,3564948,440771.0,99812.0,472834.0,2679910,300445.0,1202524.0,1502969.0,5057144,5184585,16553896.0,1143186.0,912495.0,191409.0,721086.0,721086.0,88911.0,687768.0,56189.0,267991.0,687768.0,268415.0,942894.0,1275676.0,719547.0,535982.0,912495.0,327609.0,5173.0,670687.0,351698.0,242233.0,140146.0
63,1215,2014-12-31,M1200 食品工業,M12B 油脂飼料,2679909980,170640.0,0.0,225765.0,135122.0,427137,351698.0,2928559,428279.0,118792.0,458214.0,2436282,222156.0,1098468.0,1320624.0,5244583,5357426,17527760.0,1122228.0,995381.0,187134.0,808247.0,808247.0,670714.0,782892.0,640960.0,243628.0,782892.0,243916.0,1029870.0,1332230.0,805556.0,243628.0,995381.0,297201.0,5159.0,1049358.0,194327.0,351698.0,135122.0
64,1215,2013-12-31,M1200 食品工業,M12B 油脂飼料,2679909980,160677.0,0.0,173080.0,127232.0,402198,194327.0,2731045,348261.0,102157.0,471021.0,2320268,176847.0,655749.0,832596.0,4789244,4872605,18122414.0,1158759.0,564570.0,112842.0,451728.0,451728.0,303452.0,453081.0,299575.0,232027.0,453081.0,232027.0,607618.0,894624.0,448611.0,185621.0,564570.0,282565.0,4441.0,1384091.0,344129.0,194327.0,127232.0
65,1215,2012-12-28,M1200 食品工業,M12B 油脂飼料,2679909980,156546.0,0.0,170290.0,123961.0,391858,344129.0,2573916,333000.0,80928.0,495080.0,2320268,145984.0,404717.0,550701.0,4675290,4746538,17770683.0,1123768.0,474227.0,153485.0,320742.0,320742.0,461270.0,323633.0,462592.0,232027.0,,,514986.0,739792.0,319134.0,185621.0,474227.0,222629.0,2177.0,491467.0,196625.0,344129.0,123961.0
66,1216,2018-12-28,M1200 食品工業,M12C 飲料乳品,56820154210,88066800.0,1237842.0,57845132.0,38630031.0,61315076,80060950.0,136968484,49694528.0,3506413.0,9328583.0,56820154,20573355.0,24888175.0,49472225.0,106354513,170300834,431445520.0,118298458.0,35308150.0,8362977.0,26945173.0,26945173.0,25575261.0,17442022.0,17246954.0,5682015.0,17442022.0,5709849.0,36788099.0,56306076.0,26497612.0,14205039.0,35308150.0,18616835.0,901142.0,43096879.0,54701904.0,80060950.0,37464254.0
67,1216,2017-12-29,M1200 食品工業,M12C 飲料乳品,56820154210,80513668.0,1601019.0,54524577.0,36711892.0,58433881,54701904.0,144095873,55101600.0,7633319.0,9459119.0,56820154,16588870.0,42446053.0,63046237.0,120075277,191300194,399860953.0,110383596.0,76487625.0,16522538.0,59965087.0,59965087.0,58017372.0,39844853.0,37585640.0,5682015.0,39844853.0,5710377.0,78129497.0,97085053.0,14788021.0,31251085.0,76487625.0,18249190.0,706366.0,46462451.0,56334630.0,54701904.0,35887305.0
68,1216,2016-12-30,M1200 食品工業,M12C 飲料乳品,56820154210,88666379.0,577022.0,60313687.0,42397677.0,61978031,56334630.0,148760628,43346808.0,2931106.0,9617638.0,56820154,15136198.0,16329791.0,35508754.0,94405847,152700266,413364315.0,116559031.0,30502342.0,6826906.0,23675436.0,23675436.0,16187833.0,14526719.0,9490666.0,5682015.0,14526719.0,5711882.0,32739553.0,52759959.0,20928004.0,11932232.0,30502342.0,19260833.0,759573.0,55526148.0,45034743.0,56334630.0,39076606.0
69,1216,2015-12-31,M1200 食品工業,M12C 飲料乳品,56820154210,101122891.0,2843292.0,66948329.0,42660825.0,62987245,45034743.0,160483756,44810717.0,1904353.0,9750380.0,56820154,13725414.0,15109863.0,32878661.0,96336246,155689737,416151323.0,116284564.0,27249360.0,5656195.0,21593165.0,21593165.0,17424113.0,14107839.0,11866078.0,5682015.0,14107839.0,5714196.0,29668313.0,49637942.0,21304452.0,11364031.0,27249360.0,19229027.0,740602.0,50877015.0,43858837.0,45034743.0,43086366.0
70,1216,2014-12-31,M1200 食品工業,M12C 飲料乳品,56820154210,88839497.0,5575199.0,60412270.0,39391901.0,59191597,43858837.0,163155211,42330038.0,2095801.0,9673647.0,54634763,12613131.0,12291654.0,28949870.0,92010353,150639133,418326932.0,111044373.0,22492523.0,4282176.0,18210347.0,18210347.0,21004536.0,11125588.0,13563406.0,5463476.0,11125588.0,5484570.0,24874560.0,43837956.0,17024119.0,7648867.0,22492523.0,18289741.0,673655.0,32510003.0,40034826.0,43858837.0,39012371.0
71,1216,2013-12-31,M1200 食品工業,M12C 飲料乳品,56820154210,69642501.0,2944775.0,48413866.0,31916962.0,48848026,40807550.0,147683175,40304885.0,1904175.0,9911834.0,51542229,11336707.0,13307471.0,28689882.0,86207324,138066611,423056211.0,112769887.0,25282161.0,4542199.0,20739962.0,20739962.0,23605270.0,12764241.0,14601200.0,5154223.0,12764241.0,5175848.0,27364599.0,43692734.0,18666779.0,7731334.0,25282161.0,15723309.0,604826.0,30345265.0,43945441.0,40807550.0,31893179.0
72,1216,2012-12-28,M1200 食品工業,M12C 飲料乳品,56820154210,42097114.0,2043457.0,32143604.0,17011104.0,25076254,43945441.0,127429263,41730158.0,1923501.0,10037451.0,48624744,10095973.0,11572819.0,25787558.0,78458333,125237064,406046701.0,106036512.0,19476659.0,3907880.0,15568779.0,15568779.0,16587107.0,9875085.0,10534765.0,4862474.0,,,21491568.0,35968771.0,18446817.0,6807464.0,19476659.0,14007280.0,469923.0,40248024.0,41800274.0,43945441.0,16009577.0
73,1217,2018-12-28,M1200 食品工業,M12A 罐頭加工,4945133360,2865376.0,0.0,328506.0,1514373.0,1986584,385042.0,3102064,377331.0,4289.0,121845.0,4945134,33890.0,130306.0,551061.0,5530367,6271960,4321819.0,1313529.0,58294.0,-4393.0,62687.0,62687.0,86935.0,47898.0,71533.0,494513.0,47898.0,494513.0,200690.0,331139.0,-35217.0,0.0,58294.0,125028.0,5421.0,430382.0,418955.0,385042.0,1514373.0
74,1217,2017-12-29,M1200 食品工業,M12A 罐頭加工,4945133360,2661160.0,10416.0,188294.0,1467288.0,1938900,418955.0,2919361,341937.0,2353.0,131923.0,4945134,23400.0,104896.0,420755.0,5416535,6123799,4146490.0,1309742.0,151908.0,6755.0,145153.0,145153.0,76874.0,133106.0,66672.0,494513.0,133106.0,494513.0,267217.0,405790.0,-44018.0,0.0,151908.0,132931.0,5642.0,78858.0,613014.0,418955.0,1467288.0
75,1217,2016-12-30,M1200 食品工業,M12A 罐頭加工,4945133360,2537705.0,24413.0,185578.0,1578801.0,2115980,613014.0,2991036,375599.0,4732.0,168352.0,4945134,13854.0,95459.0,315859.0,5349618,6041375,4114545.0,1332561.0,129285.0,13908.0,115377.0,115377.0,-129.0,103262.0,-10305.0,494513.0,103262.0,494513.0,242628.0,385901.0,-162900.0,0.0,129285.0,137123.0,6150.0,126013.0,636247.0,613014.0,1578801.0
76,1217,2015-12-31,M1200 食品工業,M12A 罐頭加工,4945133360,2641503.0,213691.0,355495.0,1601794.0,1786862,636247.0,3360035,374080.0,4904.0,285985.0,4872053,10694.0,31596.0,220400.0,5400185,6094148,4019258.0,1467322.0,56977.0,19352.0,37625.0,59728.0,32975.0,48394.0,31189.0,487205.0,-2686.0,529561.0,170783.0,451306.0,-389600.0,0.0,56977.0,273972.0,6551.0,5344.0,928230.0,636247.0,1601794.0
77,1217,2014-12-31,M1200 食品工業,M12A 罐頭加工,4945133360,2310119.0,0.0,723985.0,1316198.0,1464257,928230.0,4991736,320034.0,3644.0,282586.0,4976893,10694.0,-369714.0,188804.0,5341156,6219281,3581672.0,1420660.0,-366956.0,25055.0,-392011.0,-409222.0,-400778.0,-357794.0,-359875.0,487205.0,-340583.0,487205.0,-236388.0,69337.0,-429518.0,0.0,-366956.0,299618.0,6107.0,2286.0,1638477.0,928230.0,1316198.0
78,1217,2013-12-31,M1200 食品工業,M12A 罐頭加工,4945133360,1848872.0,500187.0,701150.0,1243792.0,1353415,1638477.0,4363669,333387.0,7188.0,285745.0,4976893,10694.0,393347.0,558518.0,5658845,6431190,4479802.0,1414655.0,-55520.0,4467.0,-59987.0,-59987.0,-55633.0,-53631.0,-57500.0,487205.0,-53631.0,487205.0,106393.0,399321.0,-155962.0,0.0,-55520.0,286849.0,6079.0,253324.0,1651637.0,1638477.0,1243792.0
79,1217,2012-12-28,M1200 食品工業,M12A 罐頭加工,4945133360,1381009.0,626742.0,546536.0,734537.0,1275872,1651637.0,3774114,368942.0,10231.0,326754.0,4976893,7730.0,500573.0,601988.0,5689628,6320211,4417373.0,1302078.0,50481.0,41888.0,8593.0,8593.0,1148.0,4546.0,209.0,487205.0,,,179115.0,417864.0,-32070.0,0.0,50481.0,230532.0,8217.0,80767.0,973960.0,1651637.0,734537.0
80,1218,2018-12-28,M1200 食品工業,M12B 油脂飼料,4999990380,1287269.0,0.0,15343.0,1067972.0,1470574,1279547.0,1680695,310164.0,0.0,43582.0,4999990,22752.0,511282.0,774810.0,6397441,6402709,7901670.0,1341737.0,491460.0,26778.0,464682.0,464682.0,434644.0,464443.0,434433.0,471526.0,464443.0,473292.0,528995.0,635348.0,458649.0,399999.0,491460.0,87603.0,18750.0,420026.0,465835.0,1279547.0,1067971.0
81,1218,2017-12-29,M1200 食品工業,M12B 油脂飼料,4999990380,1517782.0,238784.0,72855.0,1111838.0,1428227,465835.0,1787703,346242.0,0.0,35163.0,3558323,0.0,227522.0,468298.0,3816696,3821989,7681801.0,1368037.0,344142.0,26870.0,317272.0,317272.0,315685.0,316971.0,315378.0,339730.0,316971.0,340383.0,397889.0,514003.0,265285.0,200000.0,344142.0,95867.0,20247.0,73052.0,807976.0,465835.0,1111838.0
82,1218,2016-12-30,M1200 食品工業,M12B 油脂飼料,4999990380,1333946.0,129116.0,-42451.0,944162.0,1249935,807976.0,1867941,503078.0,1601.0,85449.0,3533360,0.0,-91298.0,149478.0,3470662,3476167,8110827.0,1276107.0,148155.0,26547.0,121608.0,121608.0,67131.0,121361.0,66574.0,339730.0,121681.0,341108.0,204851.0,334873.0,110022.0,0.0,148155.0,111861.0,18161.0,-189192.0,726095.0,807976.0,944162.0
83,1218,2015-12-31,M1200 食品工業,M12B 油脂飼料,4999990380,1707821.0,198396.0,191752.0,834916.0,1185416,726095.0,1978574,288572.0,3651.0,250999.0,3533360,0.0,-165811.0,74965.0,3404088,3409036,8018394.0,1410336.0,104282.0,-19669.0,123951.0,123951.0,53874.0,123750.0,53673.0,339730.0,127208.0,354842.0,176363.0,331465.0,93398.0,0.0,104282.0,137870.0,17232.0,-65555.0,486887.0,726095.0,834916.0
84,1218,2014-12-31,M1200 食品工業,M12B 油脂飼料,4999990380,1466473.0,0.0,348788.0,610572.0,946782,486887.0,2593573,307342.0,0.0,239436.0,3533360,0.0,-240262.0,514.0,3350415,3355162,9001125.0,1462789.0,76803.0,6908.0,69895.0,69895.0,70038.0,69773.0,69916.0,339730.0,76997.0,372843.0,147213.0,307171.0,71759.0,0.0,76803.0,143290.0,16668.0,-115002.0,614191.0,486887.0,610571.0
85,1218,2013-12-31,M1200 食品工業,M12B 油脂飼料,4999990380,991286.0,0.0,294252.0,576538.0,894008,614191.0,2610606,217172.0,0.0,235616.0,3533360,0.0,-277794.0,-37018.0,3302085,3306713,9112164.0,1493144.0,-105538.0,13789.0,-119327.0,-119327.0,-120231.0,-119396.0,-120302.0,339657.0,-119396.0,339657.0,-38059.0,115622.0,-152050.0,0.0,-105538.0,149344.0,4337.0,774251.0,323661.0,614191.0,576538.0
86,1218,2012-12-28,M1200 食品工業,M12B 油脂飼料,4999990380,964344.0,39333.0,517559.0,560868.0,869710,323661.0,2581764,277657.0,0.0,268257.0,3533360,66781.0,30595.0,97376.0,3408828,3411761,10198124.0,1300203.0,-194595.0,6397.0,-200992.0,-200992.0,-233967.0,-200020.0,-232969.0,339656.0,,,-126436.0,712.0,-187583.0,0.0,-194595.0,120212.0,6936.0,-658182.0,492770.0,323661.0,560867.0
87,1219,2018-12-28,M1200 食品工業,M12B 油脂飼料,3220138870,390848.0,0.0,48983.0,314757.0,314757,990238.0,4060899,181385.0,2366.0,12084.0,3220139,246604.0,56000.0,535877.0,3785291,3816632,11709984.0,872769.0,-84065.0,11558.0,-95623.0,-95623.0,-97784.0,-11233.0,-13247.0,322014.0,-11233.0,322014.0,-34182.0,179231.0,-85660.0,32201.0,-84065.0,210385.0,3028.0,328760.0,900837.0,990238.0,314757.0
88,1219,2017-12-29,M1200 食品工業,M12B 油脂飼料,3220138870,378696.0,0.0,64369.0,314757.0,314757,900837.0,3881628,222899.0,0.0,87287.0,3220139,232531.0,177292.0,653637.0,3903781,3947659,10822788.0,885493.0,56845.0,1862.0,54983.0,54983.0,58447.0,140727.0,144534.0,322014.0,140727.0,322014.0,102865.0,294280.0,41066.0,96604.0,56845.0,188001.0,3414.0,-312591.0,1032735.0,900837.0,314757.0
89,1219,2016-12-30,M1200 食品工業,M12B 油脂飼料,3220138870,410381.0,31415.0,80743.0,314757.0,314757,1032735.0,3620593,240477.0,29975.0,254478.0,3188256,216929.0,174075.0,634818.0,3854895,3876860,10965542.0,905419.0,94002.0,36392.0,57610.0,57610.0,32601.0,156018.0,131795.0,318826.0,156018.0,318826.0,130439.0,282652.0,53957.0,95648.0,94002.0,149907.0,2306.0,527929.0,833690.0,1032735.0,314757.0
90,1219,2015-12-31,M1200 食品工業,M12B 油脂飼料,3220138870,384877.0,4281.0,72569.0,283342.0,283342,833690.0,3318159,161500.0,27244.0,269796.0,3188256,207166.0,129035.0,580015.0,3806556,3923965,9732986.0,757915.0,93387.0,30968.0,62419.0,62419.0,40693.0,97627.0,76207.0,318826.0,97627.0,318826.0,111639.0,222300.0,65923.0,79706.0,93387.0,105429.0,5232.0,-405276.0,875250.0,833690.0,283342.0
91,1219,2014-12-31,M1200 食品工業,M12B 油脂飼料,3220138870,371096.0,116071.0,79381.0,279061.0,309695,875250.0,2386157,131155.0,6172.0,254740.0,3131882,193721.0,177460.0,614995.0,3786723,3939646,10543589.0,641665.0,147492.0,21229.0,126263.0,126263.0,115076.0,135917.0,125372.0,313188.0,135917.0,313188.0,163968.0,265684.0,115251.0,56374.0,147492.0,96577.0,5139.0,84390.0,618268.0,875250.0,279061.0
92,1219,2013-12-31,M1200 食品工業,M12B 油脂飼料,3220138870,235596.0,0.0,-9649.0,162990.0,176893,618268.0,2044477,101356.0,278.0,262483.0,3131882,190907.0,111451.0,546172.0,3736770,3735876,10510873.0,551982.0,20290.0,-3597.0,23887.0,23887.0,22636.0,28143.0,26892.0,313188.0,28143.0,313188.0,37223.0,131419.0,20944.0,46978.0,20290.0,90435.0,3761.0,767153.0,629044.0,618268.0,162993.0
93,1219,2012-12-28,M1200 食品工業,M12B 油脂飼料,3220138870,232844.0,0.0,4478.0,162990.0,162990,629044.0,2007786,105556.0,26274.0,274185.0,3070473,190907.0,176675.0,611396.0,3740583,3743945,10438927.0,524305.0,-23111.0,35923.0,-59034.0,-59034.0,-65523.0,-53030.0,-59324.0,307047.0,,,-357.0,92962.0,-65185.0,30705.0,-23111.0,85585.0,7734.0,-207295.0,1085742.0,629044.0,162990.0
94,1220,2016-12-30,M1200 食品工業,M12B 油脂飼料,1770779440,141680.0,0.0,0.0,120492.0,120492,508631.0,875425,63631.0,15177.0,25790.0,1770779,34812.0,227455.0,525675.0,2234204,2402622,2863712.0,239441.0,221095.0,32836.0,188259.0,188259.0,194255.0,164783.0,170935.0,177078.0,164783.0,177765.0,224683.0,288949.0,139398.0,115101.0,221095.0,59543.0,4723.0,266098.0,434642.0,508631.0,120492.0
95,1220,2015-12-31,M1200 食品工業,M12B 油脂飼料,1770779440,144210.0,0.0,-50563.0,122644.0,122644,434642.0,888505,91301.0,15581.0,106783.0,1770779,22871.0,156554.0,450823.0,2151808,2306414,3275779.0,235231.0,131261.0,24140.0,107121.0,107121.0,95863.0,119407.0,107454.0,177078.0,119407.0,177576.0,136434.0,202487.0,108591.0,88539.0,131261.0,60187.0,5866.0,307574.0,411893.0,434642.0,122644.0
96,1220,2014-12-31,M1200 食品工業,M12B 油脂飼料,1770779440,139040.0,0.0,-36914.0,118247.0,118247,411893.0,896445,62126.0,11039.0,113274.0,1770779,17524.0,99049.0,387971.0,2096601,2216177,3769955.0,231261.0,52170.0,10303.0,41867.0,41867.0,25428.0,53469.0,37575.0,177078.0,53469.0,177308.0,58001.0,136903.0,34677.0,53123.0,52170.0,72844.0,6058.0,-67245.0,471418.0,411893.0,118247.0
97,1220,2013-12-31,M1200 食品工業,M12B 油脂飼料,1770779440,130922.0,0.0,-15229.0,111343.0,111373,471418.0,910998,53397.0,2694.0,108821.0,1770779,11797.0,117236.0,400431.0,2121003,2254812,3535821.0,205837.0,48254.0,7812.0,40442.0,40442.0,67108.0,57271.0,83081.0,177078.0,57271.0,177336.0,51737.0,135115.0,39370.0,61977.0,48254.0,78553.0,4825.0,249041.0,201833.0,471418.0,111343.0
98,1220,2012-12-28,M1200 食品工業,M12B 油脂飼料,1770779440,127556.0,0.0,31407.0,108481.0,108510,201833.0,935720,66923.0,430.0,117368.0,1770779,0.0,141987.0,413385.0,2108754,2259509,3749498.0,197081.0,170530.0,20697.0,149833.0,149833.0,156417.0,144905.0,152183.0,177078.0,,,175246.0,258821.0,152282.0,70832.0,170530.0,78278.0,5297.0,268604.0,439542.0,201833.0,108481.0
99,1225,2018-12-28,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,663305.0,727107.0,727743,482737.0,2069131,113487.0,29371.0,0.0,2187030,163126.0,564201.0,927781.0,3168260,3601285,11243509.0,608864.0,379257.0,78755.0,300502.0,300502.0,290525.0,255632.0,245655.0,218703.0,255632.0,218804.0,405552.0,522135.0,300502.0,251509.0,379257.0,111501.0,5082.0,763601.0,510201.0,482737.0,727107.0
100,1225,2017-12-29,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,657248.0,727107.0,727743,510201.0,2093740,143943.0,41106.0,0.0,2187030,138439.0,605419.0,944312.0,3195984,3637558,10757313.0,594659.0,418564.0,98018.0,320546.0,320546.0,306422.0,246873.0,232749.0,218703.0,246873.0,218839.0,444072.0,558472.0,320546.0,273379.0,418564.0,109840.0,4560.0,87891.0,427939.0,510201.0,727107.0
101,1225,2016-12-30,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,659397.0,727107.0,727743,427939.0,2157416,149008.0,115278.0,43470.0,2187030,99918.0,669891.0,970263.0,3236614,3677711,10919454.0,606754.0,622991.0,136214.0,486777.0,486777.0,419271.0,385207.0,317701.0,218703.0,385207.0,219017.0,655779.0,773114.0,486777.0,273379.0,622991.0,112465.0,4870.0,534863.0,451931.0,427939.0,727107.0
102,1225,2015-12-31,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,711529.0,727107.0,727743,451931.0,2194376,134281.0,22520.0,58442.0,2187030,44086.0,564152.0,808692.0,3137616,3476501,10884323.0,610117.0,873315.0,281980.0,591335.0,591335.0,596735.0,558316.0,563716.0,218703.0,558316.0,219043.0,918868.0,1043569.0,591916.0,218703.0,873315.0,117687.0,7014.0,420908.0,400457.0,451931.0,727107.0
103,1225,2014-12-31,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,258840.0,727107.0,727743,400457.0,2462246,102612.0,323.0,60894.0,2187030,39579.0,65124.0,305157.0,2628576,2934442,12407408.0,524131.0,79022.0,17833.0,61189.0,61189.0,81803.0,45069.0,65683.0,205918.0,45069.0,206118.0,138352.0,267025.0,61189.0,54676.0,79022.0,122154.0,6519.0,54818.0,258376.0,400457.0,727107.0
104,1225,2013-12-31,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,272474.0,727107.0,727743,258376.0,2550054,64421.0,15457.0,81570.0,2014364,33355.0,72043.0,305852.0,2406959,2696705,14209086.0,531797.0,97969.0,25335.0,72634.0,72634.0,88841.0,62240.0,78447.0,193823.0,62240.0,194033.0,157818.0,288314.0,72634.0,50359.0,97969.0,123789.0,6707.0,844651.0,120928.0,258376.0,727107.0
105,1225,2012-12-28,M1200 食品工業,M12B 油脂飼料,2187030510,227590.0,0.0,278103.0,727107.0,727743,120928.0,2633332,65652.0,4274.0,85468.0,1874060,29383.0,47353.0,277190.0,2235828,2515180,14868448.0,497916.0,54189.0,9159.0,45030.0,45030.0,26152.0,40279.0,21401.0,187390.0,,,119120.0,259331.0,43625.0,37481.0,54189.0,130583.0,9628.0,-157386.0,142537.0,120928.0,727107.0
106,1227,2018-12-28,M1200 食品工業,M12Z 其他食品,9150895910,12071668.0,0.0,11061238.0,8919525.0,8919525,2589952.0,5478238,2609886.0,337835.0,265770.0,9150897,2650503.0,4004182.0,6915111.0,15806926,16040325,27340587.0,5104509.0,3676232.0,707925.0,2968307.0,2968307.0,2829558.0,2949089.0,2813107.0,908420.0,2949089.0,909162.0,3756977.0,4283878.0,2602819.0,2287724.0,3676232.0,473373.0,53528.0,2639247.0,3152682.0,2589952.0,8866246.0
